;;;CS Centrumzijde;Bleekstraat;Stadion Galgenwaard;De Kromme Rijn;Padualaan;Heidelberglaan;AZU;CS Centrumzijde;Bleekstraat;Stadion Galgenwaard;De Kromme Rijn;Padualaan;Heidelberglaan;AZU;;;;
R1121;18-9-2015;11:28;215,8857521;18,71182162;5,350541216;0;0;0;0;0;18,60062907;3,720125814;9,300314534;42,78144686;152,5251584;13,02044035;;;;
R1121;21-9-2015;11:28;112,478291;0;0;0;0;0;0;0;36,28331969;1,814165984;1,814165984;23,5841578;45,35414961;3,628331969;;;;
R1121;22-9-2015;11:28;45,35414961;0;0;0;0;0;0;0;25,39832378;1,814165984;1,814165984;3,628331969;10,88499591;1,814165984;;;;
R1121;23-9-2015;11:28;79,82330331;0;0;0;0;0;0;0;3,628331969;0;0;27,21248976;45,35414961;3,628331969;;;;
R1121;24-9-2015;11:28;174,1599345;140,3386622;1,337635304;0;0;0;0;0;120,1067361;4,448397633;11,12099408;60,05336805;102,3131456;17,79359053;;;;
R1121;25-9-2015;11:28;117,920789;9,355910812;0;0;0;0;0;0;41,17775581;0;5,61514852;22,46059408;52,40805286;5,61514852;;;;
R1121;28-9-2015;11:28;143,3191128;3,118636937;0;0;0,031431908;0;0;0;48,82306053;5,424784504;3,616523003;36,16523003;50,63132204;1,808261501;;;;
R1121;29-9-2015;11:28;132,4341169;12,47454775;0;0;0;0;0;0;15,05544567;1,881930709;0;47,04826773;71,51336695;9,409653546;;;;
R1121;30-9-2015;11:28;137,8766148;6,237273875;1,337635304;0;0;0;0;0;16,57042678;9,205792657;1,841158531;42,34664622;68,12286566;7,364634126;;;;
R1123;2-9-2015;11:33;39,91165165;3,118636937;2,675270608;0,39375;0,031431908;0;0;0;8,542729835;3,417091934;0;11,95982177;20,5025516;1,708545967;;;;
R1123;3-9-2015;11:33;126,9916189;18,71182162;1,337635304;0,7875;0;0;0;0;14,96998236;3,742495591;11,22748677;67,36492063;39,2962037;11,22748677;;;;
R1123;4-9-2015;11:33;3,628331969;0;0;0;0;0;0;0;0;0;0;0;3,628331969;0;;;;
R1123;7-9-2015;11:33;54,42497953;12,47454775;0;0;0;0;0;0;13,77343209;0;0;7,870532621;21,64396471;23,61159786;;;;
R1123;8-9-2015;11:33;83,45163528;3,118636937;5,350541216;0,39375;0;0;0;0;30,17976112;1,775280066;1,775280066;26,62920099;28,40448106;3,550560132;;;;
R1123;9-9-2015;11:33;85,26580126;9,355910812;5,350541216;0;0;0;0;0;12,95936617;1,851338024;1,851338024;27,77007036;53,68880269;1,851338024;;;;
R1123;10-9-2015;11:33;108,8499591;6,237273875;4,012905912;0;0;0;0;0;18,32309828;0;5,496929485;54,96929485;36,64619657;3,664619657;;;;
R1123;11-9-2015;11:33;70,75247339;3,118636937;0;0;0;0;0;0;12,92744431;3,693555516;0;16,62099982;35,0887774;5,540333274;;;;
R1123;14-9-2015;11:33;101,5932951;6,237273875;2,675270608;0;0;0;0;0;33,15175188;1,841763993;1,841763993;29,46822389;40,51880785;3,683527987;;;;
R1123;15-9-2015;11:33;185,0449304;12,47454775;4,012905912;0,39375;0;0;0;0;40,38522681;22,02830553;1,835692128;56,90645596;71,59199298;9,178460639;;;;
R1123;16-9-2015;11:33;10,88499591;6,237273875;0;0;0;0;0;0;10,70141861;0;2,140283723;2,140283723;2,140283723;0;;;;
R1123;17-9-2015;11:33;121,5491209;24,9490955;0;0;0;0;0;0;15,62647642;3,906619105;0;60,55259613;58,59928658;7,813238211;;;;
R1123;18-9-2015;11:33;0;6,237273875;0;0;0;0;0;0;0;0;0;0;3,118636937;3,118636937;;;;
R1123;21-9-2015;11:33;145,1332787;12,47454775;0;0;0,062863815;0;0;0;34,83422228;5,50014036;1,83338012;51,33464336;58,66816384;5,50014036;;;;
R1123;22-9-2015;11:33;36,28331969;3,118636937;4,012905912;0;0;0;0;0;9,044763028;1,808952606;0;7,235810423;21,70743127;3,617905211;;;;
R1123;23-9-2015;11:33;119,734955;15,59318469;0;0;0;0;0;0;24,77839177;7,624120544;3,812060272;40,02663285;51,46281367;7,624120544;;;;
R1123;24-9-2015;11:33;56,23914551;12,47454775;8,025811823;0;0;0;0;0;7,486780984;0;1,871695246;33,69051443;28,07542869;5,615085738;;;;
R1123;25-9-2015;11:33;101,5932951;3,118636937;0;0;0,062863815;0;0;0;12,43090798;0;0;23,08597197;63,93038392;5,327531994;;;;
R1123;28-9-2015;11:33;230,39908;6,237273875;0;0,39375;0;0;0;0;32,81955285;1,823308491;1,823308491;54,69925474;83,8721906;61,99248871;;;;
R1123;29-9-2015;11:33;125,1774529;3,118636937;4,012905912;0,39375;0;0;0;0;19,72608383;3,586560696;0;23,31264453;71,73121393;14,34624279;;;;
R1123;30-9-2015;11:33;141,5049468;9,355910812;5,350541216;0;0;0;0;0;18,37781162;7,35112465;1,837781162;66,16012185;56,97121603;5,513343487;;;;
R1125;2-9-2015;11:37;59,86747748;9,355910812;0;0;0;0;0;0;7,691487588;0;1,922871897;30,76595035;28,84307846;0;;;;
R1125;3-9-2015;11:37;36,28331969;3,118636937;5,350541216;0,39375;0;0;0;0;0;3,472788295;6,945576591;15,62754733;15,62754733;3,472788295;;;;
R1125;4-9-2015;11:37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1125;7-9-2015;11:37;74,38080536;0;2,675270608;0;0;0;0;0;17,92001767;1,792001767;1,792001767;21,5040212;16,1280159;17,92001767;;;;
R1125;8-9-2015;11:37;16,32749386;6,237273875;0;0;0;0;0;0;4,102685042;2,051342521;0;6,154027564;6,154027564;4,102685042;;;;
R1125;9-9-2015;11:37;45,35414961;6,237273875;0;0;0;0;0;0;9,553967312;3,821586925;1,910793462;19,10793462;17,19714116;0;;;;
R1125;10-9-2015;11:37;23,5841578;0;0;0;0;0;0;0;5,442497953;1,814165984;0;5,442497953;10,88499591;0;;;;
R1125;11-9-2015;11:37;90,70829922;3,118636937;1,337635304;0;0;0;0;0;18,30087913;1,830087913;0;29,2814066;38,43184617;7,320351651;;;;
R1125;14-9-2015;11:37;45,35414961;3,118636937;0;0;0;0;0;0;9,32168972;1,864337944;0;26,10073122;7,457351776;3,728675888;;;;
R1125;15-9-2015;11:37;146,9474447;9,355910812;0;0,39375;0;0;0;0;38,71340255;7,373981437;5,530486078;57,14835614;40,5568979;7,373981437;;;;
R1125;16-9-2015;11:37;0;6,237273875;2,675270608;0;0;0;0;0;2,228136121;0;0;4,456272241;2,228136121;0;;;;
R1125;17-9-2015;11:37;36,28331969;9,355910812;6,68817652;0;0;0;0;0;0;1,868835965;0;22,42603158;28,03253947;0;;;;
R1125;18-9-2015;11:37;45,35414961;6,237273875;4,012905912;0,7875;0;0;0;0;14,09795735;0;0;15,86020202;24,67142536;1,762244669;;;;
R1125;21-9-2015;11:37;56,23914551;3,118636937;0;0;0;0;0;0;14,83944561;3,709861403;0;16,69437631;20,40423772;3,709861403;;;;
R1125;22-9-2015;11:37;170,5316025;0;8,025811823;0;0;0;0;0;17,85574143;7,142296574;7,142296574;71,42296574;69,6373916;5,35672243;;;;
R1125;23-9-2015;11:37;38,09748567;15,59318469;8,025811823;0;0;0;0;0;3,857280136;0;0;15,42912055;32,78688116;9,643200341;;;;
R1125;24-9-2015;11:37;0;0;1,337635304;0,39375;0;0;0;0;0;0;0;1,731385304;0;0;;;;
R1125;25-9-2015;11:37;0;6,237273875;2,675270608;0;0;0;0;0;0;0;0;2,228136121;4,456272241;2,228136121;;;;
R1125;28-9-2015;11:37;81,63746929;12,47454775;4,012905912;0;0;0;0;0;28,30526624;1,887017749;3,774035498;33,96631948;26,41824849;3,774035498;;;;
R1125;29-9-2015;11:37;168,7174365;3,118636937;1,337635304;0;0;0;0;0;7,29152458;5,468643435;1,822881145;67,44660237;76,56100809;14,58304916;;;;
R1125;30-9-2015;11:37;63,49580945;0;1,337635304;0;0;0;0;0;23,41207727;5,402787063;0;16,20836119;19,81021923;0;;;;
R1127;2-9-2015;11:42;94,33663118;3,118636937;4,012905912;0,39375;0;0;0;0;16,08346169;3,574102598;1,787051299;30,37987208;44,67628247;5,361153896;;;;
R1127;3-9-2015;11:42;41,72581764;0;0;0;0;0;0;0;0;16,32749386;1,814165984;5,442497953;18,14165984;0;;;;
R1127;4-9-2015;11:42;103,4074611;37,42364325;4,012905912;0;0;0;0;0;22,12894601;6,035167094;2,011722365;62,36339331;46,26961439;6,035167094;;;;
R1127;7-9-2015;11:42;165,0891046;12,47454775;0;1,18125;0;0;0;0;38,30247907;1,823927575;5,471782724;82,07674086;41,95033422;9,119637874;;;;
R1127;8-9-2015;11:42;154,2041087;18,71182162;0;0;0;0;0;0;45,6042014;9,500875291;3,800350116;45,6042014;60,80560186;7,600700233;;;;
R1127;9-9-2015;11:42;78,00913733;9,355910812;0;0,7875;0;0;0;0;11,01906852;3,673022839;1,83651142;44,07627407;27,54767129;0;;;;
R1127;10-9-2015;11:42;105,2216271;3,118636937;1,337635304;0;0;0;0;0;14,62371991;1,827964989;1,827964989;63,97877461;25,59150984;1,827964989;;;;
R1127;11-9-2015;11:42;0;3,118636937;0;0,7875;0;0;0;0;1,302045646;0;0;0;2,604091292;0;;;;
R1127;14-9-2015;11:42;146,9474447;12,47454775;0;0;0;0;0;0;43,13771561;3,751105705;3,751105705;73,14656125;33,75995135;1,875552853;;;;
R1127;15-9-2015;11:42;56,23914551;0;0;0,7875;0;0;0;0;8,640400835;0;1,728080167;19,00888184;22,46504217;5,184240501;;;;
R1127;16-9-2015;11:42;58,0533115;0;0;0;0;0;0;0;1,814165984;7,256663937;0;23,5841578;25,39832378;0;;;;
R1127;17-9-2015;11:42;212,2574202;15,59318469;0;0;0;0;0;0;33,61730235;3,735255817;1,867627909;112,0576745;67,23460471;9,338139543;;;;
R1127;18-9-2015;11:42;159,6466066;6,237273875;0;0;0;0;0;0;20,2746965;5,529462683;3,686308455;58,98093529;71,88301488;5,529462683;;;;
R1127;21-9-2015;11:42;141,5049468;6,237273875;1,337635304;0,39375;0,031431908;0;0;0;28,82024826;0;3,602531033;37,82657584;73,85188617;5,403796549;;;;
R1127;22-9-2015;11:42;99,77912914;28,06773244;0;0;0;0;0;0;31,96171539;1,997607212;3,995214424;45,94496588;37,95453703;5,992821636;;;;
R1127;23-9-2015;11:42;0;9,355910812;0;0;0;0;0;0;0;0;0;3,118636937;6,237273875;0;;;;
R1127;24-9-2015;11:42;7,256663937;12,47454775;2,675270608;0;0;0;0;0;8,962592918;0;0;4,481296459;6,721944688;2,240648229;;;;
R1127;25-9-2015;11:42;125,1774529;18,71182162;0;0;0;0;0;0;30,69637857;1,918523661;1,918523661;36,45194955;67,14832812;5,755570982;;;;
R1127;28-9-2015;11:42;123,3632869;12,47454775;2,675270608;0;0;0;0;0;41,17957184;1,87179872;5,61539616;33,69237696;46,794968;9,358993601;;;;
R1127;29-9-2015;11:42;110,664125;0;0;0;0,031431908;0;0;0;46,42071743;1,785412209;0;0;7,141648835;55,34777848;;;;
R1127;30-9-2015;11:42;136,0624488;12,47454775;0;0;0;0;0;0;26,32301205;3,760430293;5,640645439;43,24494837;62,04709983;7,520860586;;;;
R1129;2-9-2015;11:47;0;12,47454775;0;0;0;0;0;0;6,237273875;0;0;0;6,237273875;0;;;;
R1129;3-9-2015;11:47;61,68164347;21,83045856;0;0;0,031431908;0;0;0;23,86958112;0;5,967395281;29,83697641;13,92392232;9,945658802;;;;
R1129;4-9-2015;11:47;186,8590964;21,83045856;0;0;0,031431908;0;0;0;20,68406176;1,880369251;0;92,1380933;84,61661629;9,401846255;;;;
R1129;7-9-2015;11:47;10,88499591;0;0;0;0;0;0;0;3,628331969;0;0;3,628331969;1,814165984;1,814165984;;;;
R1129;8-9-2015;11:47;0;3,118636937;5,350541216;0;0;0;0;0;0;0;0;3,387671261;3,387671261;1,693835631;;;;
R1129;9-9-2015;11:47;150,5757767;6,237273875;2,675270608;0;0;0;0;0;20,16519003;10,99919456;5,499597282;86,16035742;32,99758369;3,666398188;;;;
R1129;10-9-2015;11:47;52,61081354;0;0;0;0;0;0;0;3,628331969;0;3,628331969;27,21248976;18,14165984;0;;;;
R1129;11-9-2015;11:47;52,61081354;9,355910812;0;0;0;0;0;0;21,3010615;3,872920272;0;15,49168109;11,61876082;9,682300681;;;;
R1129;14-9-2015;11:47;65,30997543;6,237273875;0;0;0;0;0;0;13,17975645;0;0;35,77362465;16,94540115;5,648467051;;;;
R1129;15-9-2015;11:47;85,26580126;0;0;0;0;0;0;0;5,442497953;3,628331969;0;39,91165165;32,65498772;3,628331969;;;;
R1129;16-9-2015;11:47;123,3632869;0;0;0;0;0;0;0;29,02665575;5,442497953;1,814165984;39,91165165;39,91165165;7,256663937;;;;
R1129;17-9-2015;11:47;96,15079717;6,237273875;1,337635304;0;0;0;0;0;27,78367134;0;0;38,89713988;37,04489512;0;;;;
R1129;18-9-2015;11:47;39,91165165;3,118636937;0;0,39375;0;0;0;0;10,85600965;1,809334941;0;10,85600965;16,28401447;3,618669883;;;;
R1129;21-9-2015;11:47;58,0533115;0;0;0;0;0;0;0;16,32749386;0;1,814165984;14,51332787;23,5841578;1,814165984;;;;
R1129;22-9-2015;11:47;154,2041087;0;0;0,39375;0;0;0;0;41,34593895;3,595299039;1,797649519;41,34593895;55,7271351;10,78589712;;;;
R1129;23-9-2015;11:47;68,9383074;3,118636937;0;0;0;0;0;0;14,78091166;1,847613957;0;36,95227915;18,47613957;0;;;;
R1129;24-9-2015;11:47;61,68164347;9,355910812;0;0,39375;0;0;0;0;24,43702515;0;0;31,95610981;13,15839816;1,879771165;;;;
R1129;25-9-2015;11:47;56,23914551;6,237273875;0;0;0;0;0;0;15,14579864;1,89322483;1,89322483;7,57289932;30,29159728;5,67967449;;;;
R1129;28-9-2015;11:47;103,4074611;6,237273875;0;0,39375;0;0;0;0;25,6756465;0;5,501924249;31,17757074;38,51346974;9,169873748;;;;
R1129;29-9-2015;11:47;72,56663937;6,237273875;1,337635304;0,39375;0;0;0;0;14,64278155;1,830347694;1,830347694;23,79452003;31,1159108;7,321390777;;;;
R1129;30-9-2015;11:47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1131;2-9-2015;11:52;94,33663118;0;0;0;0;0;0;0;7,256663937;3,628331969;1,814165984;39,91165165;36,28331969;5,442497953;;;;
R1131;3-9-2015;11:52;58,0533115;3,118636937;4,012905912;0;0;0;0;0;7,242761594;0;7,242761594;19,91759438;21,72828478;9,053451993;;;;
R1131;4-9-2015;11:52;21,76999181;3,118636937;0;0,39375;0;0;0;0;1,805884196;3,611768393;0;12,64118937;5,417652589;1,805884196;;;;
R1131;8-9-2015;11:52;61,68164347;6,237273875;1,337635304;0;0;0;0;0;13,10259104;3,74359744;0;18,7179872;28,0769808;5,61539616;;;;
R1131;9-9-2015;11:52;0;6,237273875;6,68817652;0;0;0;0;0;0;0;0;7,385971654;5,53947874;0;;;;
R1131;10-9-2015;11:52;137,8766148;12,47454775;4,012905912;0;0;0;0;0;31,61673692;3,719616108;0;94,85021075;18,59808054;5,579424162;;;;
R1131;11-9-2015;11:52;41,72581764;12,47454775;0;0;0;0;0;0;4,014841881;4,014841881;2,00742094;26,09647222;10,0371047;8,029683761;;;;
R1131;14-9-2015;11:52;30,84082173;9,355910812;12,03871774;0,39375;0;0;0;0;10,52584006;1,754306676;1,754306676;19,29737344;14,03445341;5,262920028;;;;
R1131;15-9-2015;11:52;72,56663937;0;0;0;0;0;0;0;14,51332787;9,070829922;0;23,5841578;25,39832378;0;;;;
R1131;16-9-2015;11:52;192,3015943;6,237273875;2,675270608;0;0;0;0;0;16,46297499;3,658438888;5,487658331;67,68111942;96,94863052;10,97531666;;;;
R1131;17-9-2015;11:52;58,0533115;9,355910812;9,363447127;0;0;0;0;0;0;3,655841402;1,827920701;40,21425542;25,59088981;5,483762103;;;;
R1131;18-9-2015;11:52;130,6199509;3,118636937;4,012905912;0;0;0;0;0;38,06291274;1,812519654;0;39,87543239;47,12551101;10,87511793;;;;
R1131;21-9-2015;11:52;21,76999181;9,355910812;5,350541216;0;0;0;0;0;11,518877;0;3,839625667;9,599064168;5,759438501;5,759438501;;;;
R1131;22-9-2015;11:52;70,75247339;21,83045856;0;0;0;0;0;0;26,16474164;4,025344867;6,038017301;26,16474164;24,1520692;6,038017301;;;;
R1131;23-9-2015;11:52;165,0891046;6,237273875;0;0;0;0;0;0;33,15994422;5,526657369;0;75,53098405;44,21325895;12,89553386;;;;
R1131;24-9-2015;11:52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1131;25-9-2015;11:52;43,53998362;0;2,675270608;0;0;0;0;0;7,110039112;1,777509778;0;15,997588;15,997588;5,332529334;;;;
R1131;28-9-2015;11:52;114,292457;12,47454775;6,68817652;0;0;0;0;0;25,94961858;3,707088369;3,707088369;37,07088369;50,04569298;12,97480929;;;;
R1131;29-9-2015;11:52;68,9383074;15,59318469;1,337635304;0;0;0;0;0;13,66099754;1,951571077;0;35,12827939;23,41885293;11,70942646;;;;
R1131;30-9-2015;11:52;58,0533115;6,237273875;0;0,39375;0;0;0;0;1,848123868;1,848123868;1,848123868;16,63311481;35,11435349;7,392495471;;;;
R1133;2-9-2015;11:57;136,0624488;0;4,012905912;0;0;0;0;0;1,795837881;3,591675762;7,183351525;55,67097432;68,24183949;3,591675762;;;;
R1133;3-9-2015;11:57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1133;4-9-2015;11:57;56,23914551;0;0;0;0;0;0;0;5,442497953;3,628331969;1,814165984;30,84082173;14,51332787;0;;;;
R1133;7-9-2015;11:57;145,1332787;3,118636937;2,675270608;0;0;0;0;0;30,91279719;3,63679967;9,091999174;70,91759356;34,54959686;1,818399835;;;;
R1133;8-9-2015;11:57;175,9741005;6,237273875;0;0;0;0;0;0;42,33193546;3,681037866;1,840518933;82,82335198;49,69401119;1,840518933;;;;
R1133;9-9-2015;11:57;101,5932951;12,47454775;0;0,7875;0;0;0;0;27,78758295;3,70501106;7,410022121;48,16514378;25,93507742;1,85250553;;;;
R1133;10-9-2015;11:57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1133;11-9-2015;11:57;0;0;5,350541216;0;0;0;0;0;0;0;4,012905912;1,337635304;0;0;;;;
R1133;14-9-2015;11:57;126,9916189;21,83045856;0;0;0;0,136544856;0;0;19,09725927;1,909725927;0;74,47931116;51,56260003;1,909725927;;;;
R1133;15-9-2015;11:57;0;12,47454775;1,337635304;0,39375;0;0;0;0;0;0;0;14,20593305;0;0;;;;
R1133;16-9-2015;11:57;92,5224652;6,237273875;0;0,39375;0;0;0;0;14,68940579;0;7,344702894;38,5596902;36,72351447;1,836175724;;;;
R1133;17-9-2015;11:57;0;0;0;0,7875;0;0;0;0;0;0;0;0,39375;0,39375;0;;;;
R1133;18-9-2015;11:57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1133;21-9-2015;11:57;92,5224652;9,355910812;0;0,39375;0;0;0;0;20,4544252;1,8594932;3,7189864;37,189864;37,189864;1,8594932;;;;
R1133;22-9-2015;11:57;96,15079717;24,9490955;2,675270608;0;0;0;0;0;15,71748105;9,823425657;3,929370263;47,15244315;39,29370263;7,858740525;;;;
R1133;23-9-2015;11:57;88,89413323;9,355910812;0;0;0,031431908;0;0;0;35,23298194;1,854367471;3,708734942;33,37861447;18,54367471;5,563102412;;;;
R1133;24-9-2015;11:57;105,2216271;9,355910812;0;0,39375;0;0;0;0;12,98062928;7,417502445;0;53,77689273;38,94188784;1,854375611;;;;
R1133;25-9-2015;11:57;101,5932951;3,118636937;2,675270608;0,39375;0;0;0;0;19,75984132;3,592698422;1,796349211;23,35253974;53,89047633;5,389047633;;;;
R1133;28-9-2015;11:57;48,98248158;3,118636937;0;0,39375;0;0;0;0;18,1016788;0;0;12,67117516;21,72201456;0;;;;
R1133;29-9-2015;11:57;5,442497953;0;0;0;0;0;0;0;0;0;0;3,628331969;0;1,814165984;;;;
R1133;30-9-2015;11:57;110,664125;12,47454775;2,675270608;0;0;0;0;0;26,28948071;0;0;0;0;99,52446269;;;;
R1135;2-9-2015;12:01;14,51332787;0;0;0;0;0;0;0;0;1,814165984;1,814165984;3,628331969;5,442497953;1,814165984;;;;
R1135;3-9-2015;12:01;123,3632869;6,237273875;0;0;0;0;0;0;9,257182915;7,405746332;1,851436583;77,76033648;29,62298533;3,702873166;;;;
R1135;4-9-2015;12:01;148,7616107;12,47454775;0;0;0;0;0;0;20,62322957;0;11,24903431;71,24388397;44,99613725;13,12387336;;;;
R1135;7-9-2015;12:01;52,61081354;3,118636937;0;0;0;0;0;0;16,71883514;1,857648349;1,857648349;22,29178019;11,1458901;1,857648349;;;;
R1135;8-9-2015;12:01;0;6,237273875;4,012905912;0,39375;0;0;0;0;0;0;0;8,869941489;0;1,773988298;;;;
R1135;9-9-2015;12:01;23,5841578;0;0;0;0;0;0;0;10,88499591;1,814165984;0;7,256663937;3,628331969;0;;;;
R1135;10-9-2015;12:01;205,0007562;9,355910812;1,337635304;0;0;0;0;0;25,80957464;5,530623137;7,374164183;101,3947575;70,05455974;5,530623137;;;;
R1135;11-9-2015;12:01;34,4691537;12,47454775;0;0,39375;0;0;0;0;13,80675667;1,97239381;0;9,861969052;21,69633192;0;;;;
R1135;14-9-2015;12:01;92,5224652;6,237273875;0;0;0;0,136544856;0;0;29,30260265;0;0;38,45966597;20,14553932;10,98847599;;;;
R1135;15-9-2015;12:01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1135;16-9-2015;12:01;152,3899427;21,83045856;1,337635304;0,39375;0;0;0;0;26,48736572;5,675864082;3,783909388;56,75864082;71,89427837;11,35172816;;;;
R1135;17-9-2015;12:01;74,38080536;12,47454775;0;0;0;0;0;0;13,51083271;3,860237916;0;32,81202228;30,88190333;5,790356874;;;;
R1135;18-9-2015;12:01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1135;21-9-2015;12:01;99,77912914;12,47454775;0;0,39375;0;0,136544856;0;0;22,18701083;5,546752709;7,395670278;36,97835139;35,12943382;5,546752709;;;;
R1135;22-9-2015;12:01;0;3,118636937;0;0,39375;0;0;0;0;0;0;0;3,512386937;0;0;;;;
R1135;23-9-2015;12:01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1135;24-9-2015;12:01;65,30997543;9,355910812;1,337635304;0;0;0;0;0;5,700264116;0;1,900088039;47,50220097;20,90096843;0;;;;
R1135;25-9-2015;12:01;83,45163528;9,355910812;1,337635304;0;0,031431908;0;0;0;12,92620183;5,539800782;7,386401043;22,15920313;36,93200522;9,233001304;;;;
R1135;29-9-2015;12:01;214,0715861;21,83045856;2,675270608;0;0;0;0;0;39,4497923;9,39280769;1,878561538;99,56376151;46,96403845;41,32835383;;;;
R1135;30-9-2015;12:01;163,2749386;3,118636937;2,675270608;0,7875;0,062863815;0;0;0;10,51046659;0;0;80,58024389;64,814544;14,01395546;;;;
R1137;2-9-2015;12:06;87,07996725;0;1,337635304;0;0;0;0;0;18,04440868;0;0;41,50213997;28,87105389;0;;;;
R1137;3-9-2015;12:06;315,6648813;28,06773244;4,012905912;0;0;0;0;0;37,39199136;5,608798703;3,739199136;183,2207576;106,5671754;11,21759741;;;;
R1137;4-9-2015;12:06;114,292457;3,118636937;0;0;0;0;0;0;22,01458012;7,338193372;5,503645029;27,51822514;47,69825692;7,338193372;;;;
R1137;7-9-2015;12:06;101,5932951;3,118636937;9,363447127;0,39375;0;0;0;0;15,84957173;5,283190578;3,522127052;51,07084225;33,46020699;5,283190578;;;;
R1137;8-9-2015;12:06;108,8499591;18,71182162;1,337635304;0,39375;0;0;0;0;11,40822053;5,704110264;1,901370088;64,64658299;41,83014194;3,802740176;;;;
R1137;9-9-2015;12:06;61,68164347;6,237273875;8,025811823;0;0;0;0;0;9,041039186;1,808207837;1,808207837;37,97236458;19,89028621;5,424623512;;;;
R1137;10-9-2015;12:06;0;3,118636937;1,337635304;0,39375;0;0;0;0;0;0;0;3,233348161;1,61667408;0;;;;
R1137;11-9-2015;12:06;192,3015943;34,30500631;6,68817652;0,7875;0;0;0;0;20,7653633;126,4799401;3,775520599;50,96952809;24,5408839;7,551041199;;;;
R1137;14-9-2015;12:06;101,5932951;6,237273875;5,350541216;0,7875;0;0;0;0;23,14987395;1,780759535;1,780759535;33,83443116;44,51898836;8,903797673;;;;
R1137;15-9-2015;12:06;88,89413323;15,59318469;6,68817652;0;0;0;0;0;9,421652071;0;1,884330414;52,7612516;45,22392994;1,884330414;;;;
R1137;16-9-2015;12:06;0;9,355910812;0;0,39375;0,094295723;0;0;0;1,406279505;2,81255901;0;1,406279505;4,218838515;0;;;;
R1137;17-9-2015;12:06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1137;18-9-2015;12:06;41,72581764;12,47454775;2,675270608;0;0,031431908;0;0;0;17,07212037;3,793804527;1,896902263;15,17521811;15,17521811;3,793804527;;;;
R1137;21-9-2015;12:06;139,6907808;6,237273875;4,012905912;0;0;0;0;0;36,57096599;0;5,485644899;34,74241769;58,51354559;14,6283864;;;;
R1137;22-9-2015;12:06;83,45163528;6,237273875;1,337635304;0,39375;0;0;0;0;9,142029446;3,656811778;0;45,71014723;31,08290012;1,828405889;;;;
R1137;23-9-2015;12:06;224,9565821;15,59318469;5,350541216;0;0;0;0;0;46,2218624;7,395497984;9,24437248;77,65272883;94,29259929;11,09324698;;;;
R1137;24-9-2015;12:06;165,0891046;18,71182162;4,012905912;0;0,031431908;0;0;0;35,33722788;5,579562297;7,439416397;81,83358036;53,93576888;3,719708198;;;;
R1137;25-9-2015;12:06;117,920789;6,237273875;1,337635304;0,39375;0;0;0;0;20,06933232;7,297939024;7,297939024;41,96314939;45,6121189;3,648969512;;;;
R1137;28-9-2015;12:06;107,0357931;12,47454775;0;0;0;0;0;0;22,76387444;1,896989537;3,793979074;43,63075935;41,73376981;5,690968611;;;;
R1137;29-9-2015;12:06;61,68164347;6,237273875;5,350541216;0,39375;0;0;0;0;7,186654493;3,593327247;3,593327247;35,93327247;17,96663623;5,38999087;;;;
R1137;30-9-2015;12:06;139,6907808;0;0;0;0;0;0;0;32,65498772;5,442497953;1,814165984;36,28331969;34,4691537;29,02665575;;;;
R1139;2-9-2015;12:11;123,3632869;0;1,337635304;0;0,031431908;0;0;0;19,60079851;1,781890773;3,563781547;58,80239553;37,41970624;3,563781547;;;;
R1139;3-9-2015;12:11;188,6732624;15,59318469;0;0;0;0;0;0;18,74004101;1,874004101;13,11802871;93,70020507;74,96016406;1,874004101;;;;
R1139;4-9-2015;12:11;83,45163528;3,118636937;0;0;0;0;0;0;12,8934448;1,841920685;5,525762056;22,10304823;38,68033439;5,525762056;;;;
R1139;7-9-2015;12:11;143,3191128;3,118636937;0;0;0;0,136544856;0;0;21,7147103;9,04779596;5,428677576;47,04853899;59,71545334;3,619118384;;;;
R1139;8-9-2015;12:11;121,5491209;6,237273875;0;0;0;0;0;0;24,07569758;3,703953473;3,703953473;44,44744168;50,00337189;1,851976737;;;;
R1139;9-9-2015;12:11;90,70829922;6,237273875;1,337635304;0;0;0;0;0;35,23360301;0;3,708800317;35,23360301;24,10720206;0;;;;
R1139;10-9-2015;12:11;0;3,118636937;0;0;0;0;0;0;0;0;0;0;3,118636937;0;;;;
R1139;11-9-2015;12:11;48,98248158;12,47454775;1,337635304;0;0;0;0;0;13,73633289;0;1,96233327;21,58566597;19,6233327;5,886999809;;;;
