Trip;Date;Departure;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Bleekstraat;CS Centrumzijde;AZU;Heidelberglaan;Padualaan;De Kromme Rijn;Stadion Galgenwaard;Bleekstraat;CS Centrumzijde
R1252;3-9-2015;16:49;0;0;0;0;41,41480963;15,84919513;0;0;0;0;0;0;9,81668653;47,44731823
R1252;4-9-2015;16:49;11,10788868;0;0;0;0;6,095844279;0;0;0;0;0;0;3,440746591;13,76298636
R1252;7-9-2015;16:49;22,21577735;198,8840497;181,7367069;22,83711723;11,29494808;8,534181991;0;0;0;0;0;3,093769314;40,21900109;402,1900109
R1252;9-9-2015;16:49;35,54524376;366,1992026;39,98207552;0;1,882491347;0;0;0;3,080618148;0;3,080618148;6,161236295;18,48370889;412,8028318
R1252;10-9-2015;16:49;0;0;0;28,54639653;13,17743943;7,315013135;0;0;0;0;0;0;2,132123874;46,90672522
R1252;11-9-2015;16:49;26,65893282;69,45157292;18,17367069;5,709279307;1,882491347;4,876675423;0;0;0;0;0;5,510983587;5,510983587;115,7306553
R1252;15-9-2015;16:49;0;0;3,634734138;0;47,06228367;25,60254597;0;0;0;0;0;0;1,623394974;74,67616881
R1252;16-9-2015;16:49;46,65313244;0;0;0;0;10,9725197;0;0;0;1,920855071;13,4459855;0;1,920855071;40,3379565
R1252;17-9-2015;16:49;19,99419962;88,39291098;69,05994863;2,854639653;26,35487886;37,79423453;0;0;0;0;0;14,37945955;7,189729773;222,881623
R1252;18-9-2015;16:49;33,32366603;192,5702704;76,32941691;11,41855861;9,412456734;17,06836398;0;0;0;0;2,834356105;2,834356105;22,67484884;311,7791716
R1252;21-9-2015;16:49;22,21577735;119,9618078;58,15574622;2,854639653;18,82491347;6,095844279;0;0;0;0;0;5,702718218;8,554077327;213,8519332
R1252;22-9-2015;16:49;8,886310941;179,9427116;268,9703262;31,40103619;20,70740482;32,91755911;0;0;0;0;2,950137766;2,950137766;67,85316862;469,0719048
R1252;23-9-2015;16:49;22,21577735;258,8649536;152,6588338;8,56391896;15,05993078;7,315013135;0;0;0;0;0;6,154681161;52,31478987;406,2089566
R1252;24-9-2015;16:49;51,09628791;227,2960568;225,3535166;11,41855861;3,764982694;3,657506567;0;0;0;0;9,444341732;6,296227821;31,48113911;475,3652005
R1252;25-9-2015;16:49;15,55104415;9,470669034;79,96415105;2,854639653;3,764982694;1,219168856;0;0;0;0;0;0;9,402054619;103,4226008
R1252;28-9-2015;16:49;37,7668215;214,6684981;47,2515438;0;5,647474041;23,16420826;0;0;0;2,737487881;0;5,474975762;19,16241517;301,1236669
R1252;29-9-2015;16:49;95,52784261;303,0614091;119,9462266;0;26,35487886;47,54758538;0;0;0;2,633057522;0;7,899172567;31,59669027;550,3090221
R1252;30-9-2015;16:49;291,0266833;0;0;0;0;0;0;0;0;0;0;0;2,221577735;288,8051056
R1254;2-9-2015;16:54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1254;3-9-2015;16:54;35,54524376;0;152,6588338;0;0;1,219168856;0;0;0;0;3,210563499;0;6,421126998;179,7915559
R1254;4-9-2015;16:54;59,98259885;299,9045194;0;28,54639653;0;1,219168856;0;0;5,859438852;0;8,789158278;0;8,789158278;366,2149282
R1254;7-9-2015;16:54;57,76102111;220,9822775;94,5030876;5,709279307;11,29494808;7,315013135;0;0;0;0;0;5,846553334;35,07932;356,6397534
R1254;8-9-2015;16:54;15,55104415;0;119,9462266;2,854639653;9,412456734;4,876675423;0;0;0;0;6,105641701;0;21,36974595;125,1656549
R1254;9-9-2015;16:54;33,32366603;277,8062917;308,9524018;48,52887411;33,88484424;3,657506567;0;0;0;0;0;3,124573382;53,1177475;649,9112635
R1254;10-9-2015;16:54;84,41995394;555,6125833;523,4017159;31,40103619;33,88484424;24,38337712;0;0;3,078878405;0;3,078878405;12,31551362;95,44523055;1139,18501
R1254;11-9-2015;16:54;42,20997697;347,2578646;0;28,54639653;0;20,72587055;0;0;2,812436594;0;0;14,06218297;33,74923913;388,1162499
R1254;14-9-2015;16:54;84,41995394;340,9440852;47,2515438;0;1,882491347;2,438337712;0;0;0;0;0;17,66431156;44,16077889;415,1113216
R1254;15-9-2015;16:54;44,4315547;306,2182988;61,79048035;0;5,647474041;3,657506567;0;0;0;0;6,024933063;6,024933063;30,12466532;379,570783
R1254;16-9-2015;16:54;64,42575432;423,0232168;319,8566042;17,12783792;11,29494808;2,438337712;0;0;0;0;6,325786408;0;104,3754757;727,4654369
R1254;18-9-2015;16:54;62,20417659;230,4529465;105,40729;5,709279307;13,17743943;1,219168856;0;0;0;0;0;11,94772288;29,86930719;376,3532706
R1254;21-9-2015;16:54;75,533643;397,7680994;0;5,709279307;15,05993078;4,876675423;0;0;0;0;8,602545309;8,602545309;22,94012082;458,8024165
R1254;22-9-2015;16:54;46,65313244;161,0013736;32,71260725;2,854639653;3,764982694;19,50670169;0;0;0;0;0;2,664934373;42,63894997;221,189553
R1254;23-9-2015;16:54;35,54524376;75,76535227;196,2756435;0;5,647474041;1,219168856;0;0;0;0;0;9,626108645;16,04351441;288,7832594
R1254;24-9-2015;16:54;53,31786564;473,5334517;94,5030876;5,709279307;11,29494808;30,4792214;0;0;0;0;0;22,96438983;77,50481567;568,3686482
R1254;25-9-2015;16:54;0;202,0409394;18,17367069;5,709279307;3,764982694;3,657506567;0;0;0;0;3,070347087;9,211041262;3,070347087;217,9946432
R1254;28-9-2015;16:54;490,9686795;0;0;0;0;2,438337712;0;0;0;0;2,212587521;6,637762563;24,33846273;460,2182044
R1254;29-9-2015;16:54;79,97679847;135,7462562;79,96415105;14,27319827;1,882491347;10,9725197;0;0;0;2,782891508;0;11,13156603;8,348674525;300,5522829
R1254;30-9-2015;16:54;348,7877044;236,7667258;170,8325045;14,27319827;11,29494808;8,534181991;0;0;0;0;2,66158001;2,66158001;37,26212015;747,9039829
R1256;2-9-2015;16:58;48,87471017;293,59074;0;31,40103619;11,29494808;21,9450394;0;0;0;0;2,714043159;8,142129478;37,99660423;358,253697
R1256;3-9-2015;16:58;24,43735509;97,86358002;207,1798459;25,69175688;7,529965388;7,315013135;0;0;0;0;6,271483329;0;9,407224993;354,3388081
R1256;4-9-2015;16:58;255,4814395;104,1773594;185,3714411;37,1103155;0;1,219168856;0;0;0;0;0;13,69389024;32,86533658;536,8004975
R1256;7-9-2015;16:58;73,31206526;416,7094375;0;0;0;1,219168856;0;0;0;0;0;5,918562309;11,83712462;473,4849847
R1256;8-9-2015;16:58;68,86890979;116,8049181;338,0302749;0;26,35487886;9,753350846;0;0;0;0;0;6,118167568;33,64992162;520,0442433
R1256;9-9-2015;16:58;0;0;0;0;5,647474041;4,876675423;0;0;0;0;0;0;3,006899847;7,517249617
R1256;10-9-2015;16:58;82,1983762;416,7094375;316,22187;19,98247757;30,11986155;17,06836398;0;0;0;0;12,04505648;15,05632059;81,30413121;773,8948786
R1256;11-9-2015;16:58;59,98259885;138,9031458;101,7725559;19,98247757;24,47238751;2,438337712;0;0;0;0;0;11,4893059;5,744652948;330,3175445
R1256;14-9-2015;16:58;79,97679847;584,0245904;167,1977704;31,40103619;9,412456734;13,41085741;0;0;0;0;3,01164459;6,023289181;111,4308498;764,957726
R1256;15-9-2015;16:58;0;0;214,4493142;25,69175688;30,11986155;20,72587055;0;0;0;0;0;0;11,52422983;279,4625733
R1256;16-9-2015;16:58;75,533643;268,3356226;149,0240997;8,56391896;28,2373702;13,41085741;0;0;0;5,747148274;0;8,620722411;25,86216723;502,875474
R1256;17-9-2015;16:58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1256;18-9-2015;16:58;197,7204184;0;43,61680966;11,41855861;9,412456734;2,438337712;0;0;0;0;0;0;7,087676281;257,5189049
R1256;21-9-2015;16:58;253,2598618;378,8267614;0;17,12783792;9,412456734;10,9725197;0;0;0;0;0;2,636218258;50,0881469;616,8750724
R1256;22-9-2015;16:58;55,53944338;644,0054943;72,69468277;0;0;0;0;0;3,101363938;0;0;12,40545575;89,93955419;666,7932466
R1256;23-9-2015;16:58;93,30626488;451,4352239;127,2156948;0;5,647474041;4,876675423;0;0;3,006525697;0;0;9,01957709;48,10441115;622,3508192
R1256;24-9-2015;16:58;82,1983762;183,0996013;101,7725559;0;3,764982694;6,095844279;0;0;0;0;0;14,49736001;34,79366403;327,6403363
R1256;25-9-2015;16:58;48,87471017;170,4720426;43,61680966;5,709279307;15,05993078;9,753350846;0;0;2,768737013;0;0;2,768737013;5,537474026;282,4111753
R1256;28-9-2015;16:58;137,7378196;423,0232168;352,5692114;65,65671203;45,17979233;26,82171483;0;0;0;0;0;11,61313223;40,64596281;998,729372
R1256;29-9-2015;16:58;277,6972169;0;0;5,709279307;7,529965388;3,657506567;0;0;0;0;0;6,595387347;21,98462449;266,0139563
R1256;30-9-2015;16:58;73,31206526;110,4911387;298,0481994;8,56391896;18,82491347;19,50670169;0;0;0;0;0;5,907787011;2,953893505;519,8852569
R1258;2-9-2015;17:02;26,65893282;419,8663272;98,13782174;0;5,647474041;3,657506567;0;0;0;0;0;0;9,336540376;544,631522
R1258;7-9-2015;17:02;48,87471017;0;298,0481994;0;7,529965388;20,72587055;0;0;0;9,004289891;12,00571985;9,004289891;33,0157296;312,1487162
R1258;8-9-2015;17:02;26,65893282;224,1391671;58,15574622;14,27319827;28,2373702;9,753350846;0;0;0;2,844234374;0;0;2,844234374;355,5292967
R1258;9-9-2015;17:02;4,44315547;110,4911387;0;8,56391896;3,764982694;1,219168856;0;0;0;0;0;0;0;128,4823647
R1258;10-9-2015;17:02;2,221577735;15,78444839;0;0;0;1,219168856;0;0;0;0;0;2,746456426;2,746456426;13,73228213
R1258;11-9-2015;17:02;0;0;32,71260725;5,709279307;7,529965388;8,534181991;0;0;0;0;0;0;2,476637906;52,00939603
R1258;14-9-2015;17:02;108,857309;347,2578646;0;17,12783792;3,764982694;9,753350846;0;0;2,7814934;0;2,7814934;2,7814934;33,3779208;445,0389441
R1258;15-9-2015;17:02;131,0730864;697,6726188;18,17367069;17,12783792;7,529965388;1,219168856;0;0;0;0;2,948636311;5,897272622;82,56181671;781,3886224
R1258;16-9-2015;17:02;155,5104415;271,4925123;167,1977704;14,27319827;13,17743943;39,01340339;0;0;0;0;0;18,79940389;59,08384079;582,7815205
R1258;17-9-2015;17:02;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1258;18-9-2015;17:02;6,664733206;25,25511742;29,07787311;14,27319827;54,59224906;6,095844279;0;0;0;0;0;2,344120954;9,376483817;124,2384106
R1258;21-9-2015;17:02;286,5835278;511,4161278;232,6229849;5,709279307;13,17743943;1,219168856;0;0;0;0;0;8,636124889;17,27224978;1024,820153
R1258;22-9-2015;17:02;17,77262188;164,1582633;170,8325045;25,69175688;13,17743943;15,84919513;0;0;0;0;0;2,996189567;50,93522263;353,5503689
R1258;23-9-2015;17:02;242,1519731;145,2169252;79,96415105;14,27319827;22,58989616;39,01340339;0;0;0;0;0;4,807164134;48,07164134;490,3307417
R1258;24-9-2015;17:02;71,09048753;309,3751884;0;14,27319827;11,29494808;20,72587055;0;0;0;0;5,402021429;5,402021429;32,41212857;383,5435214
R1258;25-9-2015;17:02;33,32366603;116,8049181;65,42521449;8,56391896;7,529965388;17,06836398;0;0;0;0;0;5,466286746;8,199430119;235,0503301
R1258;28-9-2015;17:02;84,41995394;142,0600355;98,13782174;0;7,529965388;0;0;0;0;2,913576987;0;0;0;329,2341996
R1258;29-9-2015;17:02;48,87471017;470,376562;247,1619214;0;15,05993078;7,315013135;0;0;0;0;0;9,353219022;71,7080125;707,726906
R1258;30-9-2015;17:02;26,65893282;0;0;0;0;0;0;0;0;0;0;0;0;26,65893282
R1260;2-9-2015;17:07;328,7935048;82,07913163;7,269468277;11,41855861;0;3,657506567;0;0;0;0;2,367312404;4,734624808;7,101937211;419,0142955
R1260;3-9-2015;17:07;48,87471017;63,13779356;36,34734138;19,98247757;18,82491347;0;0;0;2,71256864;5,42513728;2,71256864;0;10,85027456;165,466687
R1260;4-9-2015;17:07;51,09628791;72,60846259;207,1798459;8,56391896;11,29494808;3,657506567;0;0;0;0;0;18,49048539;12,32699026;323,5834944
R1260;7-9-2015;17:07;46,65313244;303,0614091;425,2638942;68,51135168;22,58989616;4,876675423;0;0;0;0;0;12,71469137;92,18151245;766,0601552
R1260;8-9-2015;17:07;102,1925758;318,8458575;0;0;0;0;0;0;0;0;0;2,864207029;17,18524218;400,9889841
R1260;9-9-2015;17:07;75,533643;252,5511742;69,05994863;0;0;0;0;0;0;0;2,986050871;2,986050871;59,72101742;331,4516467
R1260;10-9-2015;17:07;126,6299309;151,5307045;149,0240997;5,709279307;9,412456734;12,19168856;0;0;0;0;2,788332268;13,94166134;47,40164856;390,3665176
R1260;11-9-2015;17:07;11,10788868;82,07913163;14,53893655;28,54639653;9,412456734;4,876675423;0;0;0;0;0;2,788175658;11,15270263;136,6206073
R1260;14-9-2015;17:07;137,7378196;381,983651;817,8151812;48,52887411;3,764982694;6,095844279;0;0;3,231311002;0;3,231311002;12,92524401;109,8645741;1266,673913
R1260;15-9-2015;17:07;77,75522073;555,6125833;76,32941691;5,709279307;7,529965388;6,095844279;0;0;0;0;6,000265925;6,000265925;78,00345703;639,0283211
R1260;16-9-2015;17:07;51,09628791;123,1186974;7,269468277;0;5,647474041;12,19168856;0;0;0;0;0;2,588618393;12,94309196;183,7919059
R1260;17-9-2015;17:07;37,7668215;397,7680994;156,293568;2,854639653;0;3,657506567;0;0;0;0;3,149161237;6,298322475;50,3865798;538,5065716
R1260;18-9-2015;17:07;35,54524376;72,60846259;47,2515438;48,52887411;11,29494808;0;0;0;0;0;2,869720965;8,609162894;20,08804675;183,6621417
R1260;21-9-2015;17:07;111,0788868;268,3356226;403,4554894;37,1103155;9,412456734;10,9725197;0;0;0;0;3,078261138;6,156522276;46,17391707;784,9565902
R1260;22-9-2015;17:07;75,533643;441,9645549;174,4672386;17,12783792;20,70740482;6,095844279;0;0;0;0;0;12,06387744;33,17566295;690,6569832
R1260;23-9-2015;17:07;95,52784261;255,7080639;265,3355921;45,67423446;18,82491347;4,876675423;0;0;0;3,02179437;3,02179437;3,02179437;27,19614933;649,6857895
R1260;24-9-2015;17:07;48,87471017;94,70669034;134,4851631;48,52887411;0;10,9725197;0;0;0;2,935373543;2,935373543;0;5,870747086;325,8264633
R1260;25-9-2015;17:07;55,53944338;161,0013736;47,2515438;19,98247757;5,647474041;4,876675423;0;0;2,857271726;0;0;0;22,85817381;268,5835423
R1260;28-9-2015;17:07;213,2714626;107,3342491;0;0;0;2,438337712;0;0;0;0;2,447303404;0;29,36764085;291,2291051
R1260;29-9-2015;17:07;297,6914165;505,1023485;123,5809607;0;3,764982694;1,219168856;0;0;0;2,813773043;0;2,813773043;39,3928226;886,3385086
R1260;30-9-2015;17:07;166,6183301;328,3165265;203,5451118;17,12783792;26,35487886;30,4792214;0;0;0;2,758721095;0;2,758721095;68,96802737;697,956437
R1262;2-9-2015;17:11;55,53944338;116,8049181;199,9103776;0;26,35487886;9,753350846;0;0;0;0;0;2,937863085;35,25435702;370,1707487
R1262;3-9-2015;17:11;62,20417659;236,7667258;105,40729;45,67423446;24,47238751;10,9725197;0;0;0;0;2,855866671;0;22,84693337;459,7945341
R1262;7-9-2015;17:11;8,886310941;467,2196723;10,90420242;0;5,647474041;41,4517411;0;0;0;0;0;0;33,38183755;500,7275633
R1262;8-9-2015;17:11;59,98259885;350,4147543;0;0;1,882491347;6,095844279;0;0;0;0;0;0;14,52693364;403,8487551
R1262;9-9-2015;17:11;17,77262188;63,13779356;98,13782174;8,56391896;7,529965388;3,657506567;0;0;0;0;0;0;9,17536745;189,6242606
R1262;10-9-2015;17:11;0;0;0;62,80207238;13,17743943;0;0;0;0;0;0;0;13,09991583;62,87959598
R1262;11-9-2015;17:11;0;66,29468324;39,98207552;8,56391896;0;13,41085741;0;0;0;0;0;5,576153701;8,364230552;114,3111509
R1262;14-9-2015;17:11;71,09048753;394,6112097;163,5630362;74,22063099;3,764982694;1,219168856;0;0;0;3,066967602;0;3,066967602;70,54025484;631,795326
R1262;16-9-2015;17:11;0;0;0;8,56391896;0;0;0;0;0;0;0;0;2,854639653;5,709279307
R1262;17-9-2015;17:11;31,10208829;524,0436865;0;0;3,764982694;1,219168856;0;0;0;0;0;9,18245781;45,91228905;505,0351795
R1262;18-9-2015;17:11;19,99419962;154,6875942;36,34734138;25,69175688;15,05993078;0;0;0;0;0;0;5,924254656;8,886381984;236,9701862
R1262;21-9-2015;17:11;59,98259885;69,45157292;32,71260725;28,54639653;20,70740482;0;0;0;2,675956713;0;0;0;10,70382685;198,0207968
R1262;22-9-2015;17:11;46,65313244;142,0600355;112,6767583;17,12783792;1,882491347;13,41085741;0;0;0;2,90270533;2,90270533;8,708115989;40,63787462;278,6597117
R1262;23-9-2015;17:11;13,32946641;66,29468324;76,32941691;2,854639653;7,529965388;7,315013135;0;0;0;0;2,943274317;0;20,60292022;150,1069902
R1262;25-9-2015;17:11;39,98839923;167,3151529;0;0;13,17743943;10,9725197;0;0;0;0;0;0;10,64154075;220,8119705
R1262;28-9-2015;17:11;104,4141536;685,0450601;741,4857642;17,12783792;20,70740482;8,534181991;0;0;3,205923583;0;3,205923583;9,617770748;60,91254807;1500,372237
R1262;29-9-2015;17:11;357,6740154;280,9631813;36,34734138;25,69175688;22,58989616;3,657506567;0;0;0;0;2,559590485;10,23836194;30,71508582;683,4106595
R1262;30-9-2015;17:11;126,6299309;0;0;19,98247757;16,94242212;7,315013135;0;0;0;0;0;0;2,162909414;168,7069343
R1264;2-9-2015;17:15;0;56,8240142;10,90420242;17,12783792;9,412456734;17,06836398;0;0;0;0;0;2,420366853;7,26110056;101,6554078
R1264;3-9-2015;17:15;55,53944338;157,8444839;58,15574622;31,40103619;16,94242212;4,876675423;0;0;0;0;0;0;11,29599329;313,4638139
R1264;4-9-2015;17:15;319,9071939;0;3,634734138;5,709279307;22,58989616;17,06836398;0;0;0;0;0;4,264849335;42,64849335;321,9961248
R1264;7-9-2015;17:15;59,98259885;331,4734162;617,9048035;65,65671203;22,58989616;1,219168856;0;0;0;0;3,250966259;19,50579756;61,76835893;1014,301473
R1264;8-9-2015;17:15;39,98839923;337,7871955;330,7608066;68,51135168;11,29494808;6,095844279;0;0;0;0;0;3,165093806;41,14621948;750,1272321
R1264;9-9-2015;17:15;28,88051056;145,2169252;170,8325045;51,38351376;20,70740482;3,657506567;0;0;0;0;9,145181856;3,048393952;24,38715162;384,097638
R1264;10-9-2015;17:15;68,86890979;78,92224195;112,6767583;5,709279307;30,11986155;10,9725197;0;0;0;0;0;5,390694221;26,9534711;274,9254053
R1264;11-9-2015;17:15;0;0;94,5030876;11,41855861;5,647474041;7,315013135;0;0;0;0;0;0;9,144933338;109,7392001
R1264;14-9-2015;17:15;199,9419962;195,72716;79,96415105;17,12783792;37,64982694;28,04088368;0;0;0;2,504268412;0;5,008536823;42,572563;508,3664876
R1264;15-9-2015;17:15;62,20417659;239,9236155;239,8924531;31,40103619;7,529965388;17,06836398;0;0;0;0;3,005123672;21,03586571;48,08197876;525,8966427
R1264;16-9-2015;17:15;6,664733206;44,19645549;163,5630362;42,8195948;64,00470579;13,41085741;0;0;0;0;2,743109696;2,743109696;38,40353575;290,7696278
R1264;17-9-2015;17:15;164,3967524;47,35334517;247,1619214;11,41855861;13,17743943;18,28753284;0;0;0;0;2,742052185;2,742052185;19,1943653;477,1170802
R1264;18-9-2015;17:15;2,221577735;0;0;0;0;0;0;0;0;0;0;0;0;2,221577735
R1264;21-9-2015;17:15;122,1867754;868,1446614;447,072299;42,8195948;22,58989616;19,50670169;0;0;3,069193404;0;9,207580213;9,207580213;42,96870766;1457,866867
R1264;22-9-2015;17:15;28,88051056;41,03956581;174,4672386;5,709279307;28,2373702;1,219168856;0;0;0;0;0;9,115863045;33,42483117;237,0124392
R1264;23-9-2015;17:15;19,99419962;78,92224195;18,17367069;2,854639653;11,29494808;3,657506567;0;0;2,753004216;0;2,753004216;0;8,259012647;121,1321855
R1264;24-9-2015;17:15;148,8457083;113,6480284;359,8386797;0;16,94242212;32,91755911;0;0;2,824337805;0;0;5,64867561;36,71639147;627,0029927
R1264;25-9-2015;17:15;17,77262188;44,19645549;54,52101208;19,98247757;1,882491347;12,19168856;0;0;0;0;0;0;13,6860679;136,860679
R1264;28-9-2015;17:15;237,7088177;0;141,7546314;74,22063099;0;20,72587055;0;0;0;2,510105559;5,020211117;0;20,08084447;446,7987895
R1264;29-9-2015;17:15;68,86890979;132,5893665;192,6409093;14,27319827;16,94242212;19,50670169;0;0;2,851419921;0;0;8,554259763;25,66277929;407,7530487
R1264;30-9-2015;17:15;22,21577735;116,8049181;76,32941691;5,709279307;16,94242212;7,315013135;0;0;0;0;0;5,772160633;5,772160633;233,7725056
R1266;2-9-2015;17:20;26,65893282;72,60846259;21,80840483;2,854639653;13,17743943;9,753350846;0;0;0;0;2,57651281;5,15302562;15,45907686;123,6726149
R1266;7-9-2015;17:20;191,0556852;41,03956581;0;8,56391896;28,2373702;13,41085741;0;0;0;0;0;6,616579632;13,23315926;262,4576587
R1266;8-9-2015;17:20;0;0;7,269468277;14,27319827;9,412456734;0;0;0;0;0;0;0;5,159187213;25,79593607
R1266;9-9-2015;17:20;0;37,88267614;21,80840483;0;1,882491347;13,41085741;0;0;0;2,499480991;4,998961982;0;0;67,48598675
R1266;11-9-2015;17:20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1266;14-9-2015;17:20;44,4315547;255,7080639;116,3114924;11,41855861;5,647474041;4,876675423;0;0;0;0;15,22200761;24,35521217;15,22200761;383,5945917
R1266;15-9-2015;17:20;19,99419962;0;25,44313897;5,709279307;1,882491347;7,315013135;0;0;0;0;0;0;2,413764895;57,93035748
R1266;16-9-2015;17:20;37,7668215;205,1978291;50,88627794;5,709279307;13,17743943;0;0;0;0;2,978453783;11,91381513;2,978453783;20,84917648;274,0177481
R1266;17-9-2015;17:20;39,98839923;157,8444839;123,5809607;8,56391896;22,58989616;6,095844279;0;0;0;0;2,939864781;0;20,57905346;335,144585
R1266;18-9-2015;17:20;8,886310941;0;0;0;9,412456734;0;0;0;0;0;0;0;2,033196408;16,26557127
R1266;21-9-2015;17:20;277,6972169;97,86358002;18,17367069;14,27319827;15,05993078;8,534181991;0;0;0;0;0;19,07632171;59,61350534;352,9119516
R1266;22-9-2015;17:20;35,54524376;0;0;0;9,412456734;6,095844279;0;0;0;0;0;0;7,854391504;43,19915327
R1266;23-9-2015;17:20;33,32366603;0;0;0;0;0;0;0;0;0;0;0;0;33,32366603
R1266;24-9-2015;17:20;102,1925758;262,0218433;625,1742718;59,94743272;32,0023529;7,315013135;0;0;0;0;3,155517361;25,24413889;31,55517361;1028,69866
R1266;25-9-2015;17:20;17,77262188;186,256491;25,44313897;8,56391896;13,17743943;12,19168856;0;0;0;0;0;0;16,81310418;246,5921946
R1266;28-9-2015;17:20;248,8167063;161,0013736;127,2156948;0;5,647474041;0;0;0;2,69990671;0;0;2,69990671;10,79962684;526,4818085
R1266;29-9-2015;17:20;13,32946641;0;0;0;0;0;0;0;0;0;0;0;0;13,32946641
R1266;30-9-2015;17:20;31,10208829;161,0013736;112,6767583;2,854639653;13,17743943;15,84919513;0;0;0;0;8,632346009;5,75489734;34,52938404;287,744867
R1268;2-9-2015;17:24;22,21577735;129,4324768;112,6767583;2,854639653;18,82491347;51,20509194;0;0;0;0;0;2,497849315;7,493547945;327,2182602
R1268;3-9-2015;17:24;88,86310941;72,60846259;65,42521449;5,709279307;3,764982694;0;0;0;0;0;0;0;13,90417932;222,4668692
R1268;4-9-2015;17:24;0;0;0;0;0;4,876675423;0;0;0;0;0;0;0;4,876675423
R1268;7-9-2015;17:24;24,43735509;142,0600355;192,6409093;11,41855861;16,94242212;7,315013135;0;0;3,08448667;0;0;6,168973341;24,67589336;360,8849404
R1268;8-9-2015;17:24;93,30626488;277,8062917;130,850429;0;0;0;0;0;0;0;0;12,09549363;33,26260747;456,6048844
R1268;9-9-2015;17:24;82,1983762;470,376562;243,5271873;5,709279307;32,0023529;8,534181991;0;0;0;0;3,019168243;21,1341777;99,63255201;718,5620417
R1268;10-9-2015;17:24;8,886310941;85,2360213;69,05994863;0;3,764982694;4,876675423;0;0;0;0;0;3,068284625;12,2731385;156,4825159
R1268;11-9-2015;17:24;31,10208829;220,9822775;98,13782174;5,709279307;3,764982694;0;0;0;0;0;0;18,76677128;21,89456649;319,0351117
R1268;14-9-2015;17:24;48,87471017;157,8444839;192,6409093;14,27319827;7,529965388;7,315013135;0;0;0;0;3,060559144;3,060559144;42,84782802;379,5093339
R1268;15-9-2015;17:24;13,32946641;0;0;5,709279307;20,70740482;3,657506567;0;0;0;1,972893505;0;0;9,864467523;31,56629607
R1268;16-9-2015;17:24;0;0;130,850429;2,854639653;24,47238751;2,438337712;0;0;0;0;3,088765267;0;21,62135687;135,9056717
R1268;17-9-2015;17:24;0;0;90,86835346;5,709279307;9,412456734;19,50670169;0;0;0;0;0;0;10,45806593;115,0387253
R1268;18-9-2015;17:24;37,7668215;116,8049181;18,17367069;0;0;8,534181991;0;0;0;0;0;2,746660489;10,98664196;167,5462898
R1268;21-9-2015;17:24;8,886310941;25,25511742;61,79048035;0;9,412456734;0;0;0;0;0;0;3,09836369;0;102,2460018
R1268;22-9-2015;17:24;91,08468714;15,78444839;83,59888518;5,709279307;11,29494808;3,657506567;0;0;0;0;0;7,9173658;7,9173658;195,2950231
R1268;23-9-2015;17:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1268;24-9-2015;17:24;131,0730864;0;0;19,98247757;5,647474041;25,60254597;0;0;0;0;0;2,0256176;12,1537056;168,1262608
R1268;25-9-2015;17:24;0;0;65,42521449;5,709279307;0;0;0;0;0;0;0;0;0;71,1344938
R1268;28-9-2015;17:24;106,6357313;91,54980066;163,5630362;8,56391896;24,47238751;12,19168856;0;0;0;0;0;0;19,2488915;387,7276717
R1268;29-9-2015;17:24;424,3213474;142,0600355;156,293568;14,27319827;7,529965388;4,876675423;0;0;0;0;0;2,566283527;51,32567055;695,4628359
R1268;30-9-2015;17:24;279,9187946;0;0;2,854639653;0;1,219168856;0;0;0;0;0;4,437384424;8,874768848;270,6804499
R1270;2-9-2015;17:28;28,88051056;170,4720426;25,44313897;0;16,94242212;21,9450394;0;0;0;0;0;10,44289717;10,44289717;242,7973593
R1270;3-9-2015;17:28;28,88051056;0;0;0;0;1,219168856;0;0;0;0;0;0;4,299954202;25,79972521
R1270;4-9-2015;17:28;33,32366603;101,0204697;72,69468277;11,41855861;18,82491347;7,315013135;0;0;0;0;0;0;16,86877957;227,7285241
R1270;7-9-2015;17:28;11,10788868;0;0;0;0;0;0;0;0;0;0;0;0;11,10788868
R1270;8-9-2015;17:28;44,4315547;167,3151529;348,9344773;5,709279307;64,00470579;17,06836398;0;0;0;11,82581797;17,73872696;5,912908986;56,17263537;555,8134447
R1270;9-9-2015;17:28;11,10788868;53,66712453;98,13782174;11,41855861;3,764982694;3,657506567;0;0;0;0;3,133687635;0;6,267375269;172,3528199
R1270;10-9-2015;17:28;42,20997697;123,1186974;101,7725559;14,27319827;48,94477502;20,72587055;0;0;0;0;0;2,619739359;31,43687231;316,9884625
R1270;15-9-2015;17:28;2,221577735;0;0;0;0;0;0;0;0;0;0;0;0;2,221577735
R1270;16-9-2015;17:28;8,886310941;9,470669034;69,05994863;0;0;12,19168856;0;0;0;0;0;0;5,533812065;94,0748051
R1270;17-9-2015;17:28;19,99419962;0;105,40729;2,854639653;0;0;0;0;0;0;0;3,2886187;13,1544748;111,8130358
